provinceId,province,districtId,district,wardId,ward
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dao-con-dao,Huyện đảo Côn Đảo,ba-ria-vung-tau-huyen-dao-con-dao-con-dao,Côn Đảo
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-thi-tran-dat-do,Thị trấn Đất Đỏ
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-thi-tran-phuoc-hai,Thị trấn Phước Hải
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-xa-lang-dai,Xã Láng Dài
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-xa-loc-an,Xã Lộc An
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-xa-long-my,Xã Long Mỹ
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-xa-long-tan,Xã Long Tân
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-xa-phuoc-hoi,Xã Phước Hội
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-dat-do,Huyện Đất Đỏ,ba-ria-vung-tau-huyen-dat-do-xa-phuoc-long-tho,Xã Phước Long Thọ
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-long-dien,Huyện Long Điền,ba-ria-vung-tau-huyen-long-dien-thi-tran-long-dien,Thị trấn Long Điền
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-long-dien,Huyện Long Điền,ba-ria-vung-tau-huyen-long-dien-thi-tran-long-hai,Thị trấn Long Hải
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-long-dien,Huyện Long Điền,ba-ria-vung-tau-huyen-long-dien-xa-an-ngai,Xã An Ngãi
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-long-dien,Huyện Long Điền,ba-ria-vung-tau-huyen-long-dien-xa-an-nhut,Xã An Nhứt
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-long-dien,Huyện Long Điền,ba-ria-vung-tau-huyen-long-dien-xa-phuoc-hung,Xã Phước Hưng
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-long-dien,Huyện Long Điền,ba-ria-vung-tau-huyen-long-dien-xa-phuoc-tinh,Xã Phước Tỉnh
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-long-dien,Huyện Long Điền,ba-ria-vung-tau-huyen-long-dien-xa-tam-phuoc,Xã Tam Phước
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-thi-tran-phuoc-buu,Thị trấn Phước Bửu
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-bau-lam,Xã Bàu Lâm
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-binh-chau,Xã Bình Châu
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-bong-trang,Xã Bông Trang
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-bung-rieng,Xã Bưng Riềng
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-hoa-binh,Xã Hòa Bình
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-hoa-hiep,Xã Hòa Hiệp
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-hoa-hoi,Xã Hòa Hội
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-hoa-hung,Xã Hòa Hưng
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-phuoc-tan,Xã Phước Tân
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-phuoc-thuan,Xã Phước Thuận
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-tan-lam,Xã Tân Lâm
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-huyen-xuyen-moc,Huyện Xuyên Mộc,ba-ria-vung-tau-huyen-xuyen-moc-xa-xuyen-moc,Xã Xuyên Mộc
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-kim-dinh,Phường Kim Dinh
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-long-huong,Phường Long Hương
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-long-tam,Phường Long Tâm
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-long-toan,Phường Long Toàn
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-phuoc-hiep,Phường Phước Hiệp
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-phuoc-hung,Phường Phước Hưng
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-phuoc-nguyen,Phường Phước Nguyên
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-phuong-phuoc-trung,Phường Phước Trung
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-xa-hoa-long,Xã Hoà Long
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-xa-long-phuoc,Xã Long Phước
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-ba-ria,Thành phố Bà Rịa,ba-ria-vung-tau-thanh-pho-ba-ria-xa-tan-hung,Xã Tân Hưng
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-1,Phường 1
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-10,Phường 10
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-11,Phường 11
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-12,Phường 12
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-2,Phường 2
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-3,Phường 3
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-4,Phường 4
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-5,Phường 5
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-7,Phường 7
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-8,Phường 8
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-9,Phường 9
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-nguyen-an-ninh,Phường Nguyễn An Ninh
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-rach-dua,Phường Rạch Dừa
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-thang-nhat,Phường Thắng Nhất
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-thang-nhi,Phường Thắng Nhì
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-phuong-thang-tam,Phường Thắng Tam
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau,Thành phố Vũng Tàu,ba-ria-vung-tau-thanh-pho-vung-tau-xa-long-son,Xã Long Sơn
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-thi-tran-phu-my,Thị trấn Phú Mỹ
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-chau-pha,Xã Châu Pha
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-hac-dich,Xã Hắc Dịch
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-my-xuan,Xã Mỹ Xuân
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-phuoc-hoa,Xã Phước Hoà
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-song-xoai,Xã Sông Xoài
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-tan-hai,Xã Tân Hải
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-tan-hoa,Xã Tân Hoà
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-tan-phuoc,Xã Tân Phước
ba-ria-vung-tau,Bà Rịa - Vũng Tàu,ba-ria-vung-tau-thi-xa-phu-my,Thị Xã Phú Mỹ,ba-ria-vung-tau-thi-xa-phu-my-xa-toc-tien,Xã Tóc Tiên
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-thi-tran-thang,Thị trấn Thắng
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-bac-ly,Xã Bắc Lý
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-chau-minh,Xã Châu Minh
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-dai-thanh,Xã Đại Thành
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-danh-thang,Xã Danh Thắng
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-doan-bai,Xã Đoan Bái
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-dong-lo,Xã Đông Lỗ
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-dong-tan,Xã Đồng Tân
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-duc-thang,Xã Đức Thắng
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-hoa-son,Xã Hòa Sơn
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-hoang-an,Xã Hoàng An
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-hoang-luong,Xã Hoàng Lương
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-hoang-thanh,Xã Hoàng Thanh
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-hoang-van,Xã Hoàng Vân
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-hop-thinh,Xã Hợp Thịnh
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-hung-son,Xã Hùng Sơn
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-huong-lam,Xã Hương Lâm
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-luong-phong,Xã Lương Phong
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-mai-dinh,Xã Mai Đình
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-mai-trung,Xã Mai Trung
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-ngoc-son,Xã Ngọc Sơn
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-quang-minh,Xã Quang Minh
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-thai-son,Xã Thái Sơn
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-thanh-van,Xã Thanh Vân
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-thuong-thang,Xã Thường Thắng
bac-giang,Bắc Giang,bac-giang-huyen-hiep-hoa,Huyện Hiệp Hòa,bac-giang-huyen-hiep-hoa-xa-xuan-cam,Xã Xuân Cẩm
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-thi-tran-kep,Thị trấn Kép
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-thi-tran-voi,Thị trấn Vôi
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-an-ha,Xã An Hà
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-dai-lam,Xã Đại Lâm
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-dao-my,Xã Đào Mỹ
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-duong-duc,Xã Dương Đức
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-huong-lac,Xã Hương Lạc
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-huong-son,Xã Hương Sơn
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-my-ha,Xã Mỹ Hà
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-my-thai,Xã Mỹ Thái
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-nghia-hoa,Xã Nghĩa Hòa
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-nghia-hung,Xã Nghĩa Hưng
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-phi-mo,Xã Phi Mô
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-quang-thinh,Xã Quang Thịnh
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-tan-dinh,Xã Tân Dĩnh
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-tan-hung,Xã Tân Hưng
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-tan-thanh,Xã Tân Thanh
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-tan-thinh,Xã Tân Thịnh
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-thai-dao,Xã Thái Đào
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-tien-luc,Xã Tiên Lục
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-xuan-huong,Xã Xuân Hương
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-xuong-lam,Xã Xương Lâm
bac-giang,Bắc Giang,bac-giang-huyen-lang-giang,Huyện Lạng Giang,bac-giang-huyen-lang-giang-xa-yen-my,Xã Yên Mỹ
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-thi-tran-doi-ngo,Thị trấn Đồi Ngô
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-thi-tran-luc-nam,Thị trấn Lục Nam
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-bac-lung,Xã Bắc Lũng
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-bao-dai,Xã Bảo Đài
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-bao-son,Xã Bảo Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-binh-son,Xã Bình Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-cam-ly,Xã Cẩm Lý
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-chu-dien,Xã Chu Điện
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-cuong-son,Xã Cương Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-dan-hoi,Xã Đan Hội
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-dong-hung,Xã Đông Hưng
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-dong-phu,Xã Đông Phú
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-huyen-son,Xã Huyền Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-kham-lang,Xã Khám Lạng
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-lan-mau,Xã Lan Mẫu
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-luc-son,Xã Lục Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-nghia-phuong,Xã Nghĩa Phương
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-phuong-son,Xã Phương Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-tam-di,Xã Tam Dị
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-thanh-lam,Xã Thanh Lâm
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-tien-hung,Xã Tiên Hưng
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-tien-nha,Xã Tiên Nha
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-truong-giang,Xã Trường Giang
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-truong-son,Xã Trường Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-vo-tranh,Xã Vô Tranh
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-vu-xa,Xã Vũ Xá
bac-giang,Bắc Giang,bac-giang-huyen-luc-nam,Huyện Lục Nam,bac-giang-huyen-luc-nam-xa-yen-son,Xã Yên Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-ngan,Huyện Lục Ngạn,bac-giang-huyen-luc-ngan-thi-tran-chu,Thị trấn Chũ
bac-giang,Bắc Giang,bac-giang-huyen-luc-ngan,Huyện Lục Ngạn,bac-giang-huyen-luc-ngan-xa-bien-dong,Xã Biển Động
bac-giang,Bắc Giang,bac-giang-huyen-luc-ngan,Huyện Lục Ngạn,bac-giang-huyen-luc-ngan-xa-bien-son,Xã Biên Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-ngan,Huyện Lục Ngạn,bac-giang-huyen-luc-ngan-xa-cam-son,Xã Cấm Sơn
bac-giang,Bắc Giang,bac-giang-huyen-luc-ngan,Huyện Lục Ngạn,bac-giang-huyen-luc-ngan-xa-deo-gia,Xã Đèo Gia
bac-giang,Bắc Giang,bac-giang-huyen-luc-ngan,Huyện Lục Ngạn,bac-giang-huyen-luc-ngan-xa-dong-coc,Xã Đồng Cốc
