"id","name","stateAbbreviation","partyShort","subcommitteeId","subcommitteeName","subcommitteePosition","subcommitteeSide","subcommitteeRank"
"Y000033","Don Young","AK","R","Y000033","Coast Guard and Maritime Transportation","member","minority","2"
"L000560","Rick Larsen","WA","D","L000560","Coast Guard and Maritime Transportation","member","majority","3"
"W000814","Randy Weber","TX","R","W000814","Coast Guard and Maritime Transportation","member","minority","3"
"P000610","Stacey Plaskett","VI","D","P000610","Coast Guard and Maritime Transportation","member","majority","4"
"M001199","Brian Mast","FL","R","M001199","Coast Guard and Maritime Transportation","member","minority","4"
"G000559","John Garamendi","CA","D","G000559","Coast Guard and Maritime Transportation","member","majority","5"
"G000579","Mike Gallagher","WI","R","G000579","Coast Guard and Maritime Transportation","member","minority","5"
"L000579","Alan Lowenthal","CA","D","L000579","Coast Guard and Maritime Transportation","member","majority","6"
"M001205","Carol Miller","WV","R","M001205","Coast Guard and Maritime Transportation","member","minority","6"
"B001304","Anthony Brown","MD","D","B001304","Coast Guard and Maritime Transportation","member","majority","7"
"G000546","Sam Graves","MO","R","G000546","Coast Guard and Maritime Transportation","Ex Officio","minority","7"
"P000614","Chris Pappas","NH","D","P000614","Coast Guard and Maritime Transportation","member","majority","8"
"D000191","Peter A. DeFazio","OR","D","D000191","Coast Guard and Maritime Transportation","Ex Officio","majority","9"
"T000468","Dina Titus","NV","D","T000468","Economic Development, Public Buildings, and Emergency Management","Chair","majority","1"
"M001207","Debbie Mucarsel-Powell","FL","D","M001207","Economic Development, Public Buildings, and Emergency Management","member","majority","2"
"P000609","Gary Palmer","AL","R","P000609","Economic Development, Public Buildings, and Emergency Management","member","minority","2"
"D000629","Sharice Davids","KS","D","D000629","Economic Development, Public Buildings, and Emergency Management","member","majority","3"
"G000582","Jenniffer González-Colón","PR","R","G000582","Economic Development, Public Buildings, and Emergency Management","member","minority","3"
"N000147","Eleanor Holmes Norton","DC","D","N000147","Economic Development, Public Buildings, and Emergency Management","member","majority","4"
"M001205","Carol Miller","WV","R","M001205","Economic Development, Public Buildings, and Emergency Management","member","minority","4"
"J000288","Hank Johnson","GA","D","J000288","Economic Development, Public Buildings, and Emergency Management","member","majority","5"
"P000615","Greg Pence","IN","R","P000615","Economic Development, Public Buildings, and Emergency Management","member","minority","5"
"G000559","John Garamendi","CA","D","G000559","Economic Development, Public Buildings, and Emergency Management","member","majority","6"
"G000546","Sam Graves","MO","R","G000546","Economic Development, Public Buildings, and Emergency Management","Ex Officio","minority","6"
"B001304","Anthony Brown","MD","D","B001304","Economic Development, Public Buildings, and Emergency Management","member","majority","7"
"F000468","Lizzie Fletcher","TX","D","F000468","Economic Development, Public Buildings, and Emergency Management","member","majority","8"
"D000191","Peter A. DeFazio","OR","D","D000191","Economic Development, Public Buildings, and Emergency Management","Ex Officio","majority","9"
"D000619","Rodney Davis","IL","R","D000619","Highways and Transit","Ranking Member","minority","1"
"N000147","Eleanor Holmes Norton","DC","D","N000147","Highways and Transit","Chair","majority","1"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Highways and Transit","member","majority","2"
"Y000033","Don Young","AK","R","Y000033","Highways and Transit","member","minority","2"
"C001068","Steve Cohen","TN","D","C001068","Highways and Transit","member","majority","3"
"C001087","Rick Crawford","AR","R","C001087","Highways and Transit","member","minority","3"
"G000559","John Garamendi","CA","D","G000559","Highways and Transit","member","majority","4"
"G000563","Bob Gibbs","OH","R","G000563","Highways and Transit","member","minority","4"
"J000288","Hank Johnson","GA","D","J000288","Highways and Transit","member","majority","5"
"W000806","Daniel Webster","FL","R","W000806","Highways and Transit","member","minority","5"
"H001068","Jared Huffman","CA","D","H001068","Highways and Transit","member","majority","6"
"M001184","Thomas Massie","KY","R","M001184","Highways and Transit","member","minority","6"
"B001285","Julia Brownley","CA","D","B001285","Highways and Transit","member","majority","7"
"W000808","Frederica Wilson","FL","D","W000808","Highways and Transit","member","majority","8"
"W000810","Rob Woodall","GA","R","W000810","Highways and Transit","member","minority","8"
"L000579","Alan Lowenthal","CA","D","L000579","Highways and Transit","member","majority","9"
"K000386","John Katko","NY","R","K000386","Highways and Transit","member","minority","9"
"D000623","Mark DeSaulnier","CA","D","D000623","Highways and Transit","member","majority","10"
"B001291","Brian Babin","TX","R","B001291","Highways and Transit","member","minority","10"
"C001112","Salud Carbajal","CA","D","C001112","Highways and Transit","member","majority","11"
"R000603","David Rouzer","NC","R","R000603","Highways and Transit","member","minority","11"
"B001304","Anthony Brown","MD","D","B001304","Highways and Transit","member","majority","12"
"B001295","Mike Bost","IL","R","B001295","Highways and Transit","member","minority","12"
"E000297","Adriano Espaillat","NY","D","E000297","Highways and Transit","member","majority","13"
"L000578","Doug LaMalfa","CA","R","L000578","Highways and Transit","member","minority","13"
"M001203","Tom Malinowski","NJ","D","M001203","Highways and Transit","member","majority","14"
"W000821","Bruce Westerman","AR","R","W000821","Highways and Transit","member","minority","14"
"S001211","Greg Stanton","AZ","D","S001211","Highways and Transit","member","majority","15"
"S001199","Lloyd Smucker","PA","R","S001199","Highways and Transit","member","minority","15"
"A000376","Colin Allred","TX","D","A000376","Highways and Transit","member","majority","16"
"D000629","Sharice Davids","KS","D","D000629","Highways and Transit","member","majority","17"
"G000579","Mike Gallagher","WI","R","G000579","Highways and Transit","member","minority","17"
"F000467","Abby Finkenauer","IA","D","F000467","Highways and Transit","member","majority","18"
"P000609","Gary Palmer","AL","R","P000609","Highways and Transit","member","minority","18"
"G000586","Jesús García","IL","D","G000586","Highways and Transit","member","majority","19"
"F000466","Brian Fitzpatrick","PA","R","F000466","Highways and Transit","member","minority","19"
"D000630","Antonio Delgado","NY","D","D000630","Highways and Transit","member","majority","20"
"B001306","Troy Balderson","OH","R","B001306","Highways and Transit","member","minority","20"
"P000614","Chris Pappas","NH","D","P000614","Highways and Transit","member","majority","21"
"S001210","Ross Spano","FL","R","S001210","Highways and Transit","member","minority","21"
"C001119","Angie Craig","MN","D","C001119","Highways and Transit","member","majority","22"
"S001212","Pete Stauber","MN","R","S001212","Highways and Transit","member","minority","22"
"R000616","Harley Rouda","CA","D","R000616","Highways and Transit","member","majority","23"
"M001205","Carol Miller","WV","R","M001205","Highways and Transit","member","minority","23"
"N000179","Grace F. Napolitano","CA","D","N000179","Highways and Transit","member","majority","24"
"P000615","Greg Pence","IN","R","P000615","Highways and Transit","member","minority","24"
"S001165","Albio Sires","NJ","D","S001165","Highways and Transit","member","majority","25"
"G000546","Sam Graves","MO","R","G000546","Highways and Transit","Ex Officio","minority","25"
"M001185","Sean Patrick Maloney","NY","D","M001185","Highways and Transit","member","majority","26"
"P000604","Donald M. Payne Jr.","NJ","D","P000604","Highways and Transit","member","majority","27"
"L000563","Daniel Lipinski","IL","D","L000563","Highways and Transit","member","majority","28"
"T000468","Dina Titus","NV","D","T000468","Highways and Transit","member","majority","29"
"P000610","Stacey Plaskett","VI","D","P000610","Highways and Transit","member","majority","30"
"D000191","Peter A. DeFazio","OR","D","D000191","Highways and Transit","Ex Officio","majority","31"
"C001087","Rick Crawford","AR","R","C001087","Railroads, Pipelines, and Hazardous Materials","Ranking Member","minority","1"
"L000563","Daniel Lipinski","IL","D","L000563","Railroads, Pipelines, and Hazardous Materials","Chair","majority","1"
"S001165","Albio Sires","NJ","D","S001165","Railroads, Pipelines, and Hazardous Materials","member","majority","2"
"P000605","Scott Perry","PA","R","P000605","Railroads, Pipelines, and Hazardous Materials","member","minority","2"
"P000604","Donald M. Payne Jr.","NJ","D","P000604","Railroads, Pipelines, and Hazardous Materials","member","majority","3"
"D000619","Rodney Davis","IL","R","D000619","Railroads, Pipelines, and Hazardous Materials","member","minority","3"
"F000468","Lizzie Fletcher","TX","D","F000468","Railroads, Pipelines, and Hazardous Materials","member","majority","4"
"B001291","Brian Babin","TX","R","B001291","Railroads, Pipelines, and Hazardous Materials","member","minority","4"
"B001295","Mike Bost","IL","R","B001295","Railroads, Pipelines, and Hazardous Materials","member","minority","5"
"C001072","André Carson","IN","D","C001072","Railroads, Pipelines, and Hazardous Materials","member","majority","6"
"W000814","Randy Weber","TX","R","W000814","Railroads, Pipelines, and Hazardous Materials","member","minority","6"
"W000808","Frederica Wilson","FL","D","W000808","Railroads, Pipelines, and Hazardous Materials","member","majority","7"
"L000578","Doug LaMalfa","CA","R","L000578","Railroads, Pipelines, and Hazardous Materials","member","minority","7"
"D000623","Mark DeSaulnier","CA","D","D000623","Railroads, Pipelines, and Hazardous Materials","member","majority","8"
"S001199","Lloyd Smucker","PA","R","S001199","Railroads, Pipelines, and Hazardous Materials","member","minority","8"
"L000562","Stephen F. Lynch","MA","D","L000562","Railroads, Pipelines, and Hazardous Materials","member","majority","9"
"M001203","Tom Malinowski","NJ","D","M001203","Railroads, Pipelines, and Hazardous Materials","member","majority","10"
"F000466","Brian Fitzpatrick","PA","R","F000466","Railroads, Pipelines, and Hazardous Materials","member","minority","10"
"N000179","Grace F. Napolitano","CA","D","N000179","Railroads, Pipelines, and Hazardous Materials","member","majority","11"
"B001306","Troy Balderson","OH","R","B001306","Railroads, Pipelines, and Hazardous Materials","member","minority","11"
"C001068","Steve Cohen","TN","D","C001068","Railroads, Pipelines, and Hazardous Materials","member","majority","12"
"S001210","Ross Spano","FL","R","S001210","Railroads, Pipelines, and Hazardous Materials","member","minority","12"
"G000586","Jesús García","IL","D","G000586","Railroads, Pipelines, and Hazardous Materials","member","majority","13"
"S001212","Pete Stauber","MN","R","S001212","Railroads, Pipelines, and Hazardous Materials","member","minority","13"
"N000147","Eleanor Holmes Norton","DC","D","N000147","Railroads, Pipelines, and Hazardous Materials","member","majority","14"
"P000615","Greg Pence","IN","R","P000615","Railroads, Pipelines, and Hazardous Materials","member","minority","14"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Railroads, Pipelines, and Hazardous Materials","member","majority","15"
"G000546","Sam Graves","MO","R","G000546","Railroads, Pipelines, and Hazardous Materials","Ex Officio","minority","15"
"L000579","Alan Lowenthal","CA","D","L000579","Railroads, Pipelines, and Hazardous Materials","member","majority","16"
"A000376","Colin Allred","TX","D","A000376","Railroads, Pipelines, and Hazardous Materials","member","majority","17"
"C001119","Angie Craig","MN","D","C001119","Railroads, Pipelines, and Hazardous Materials","member","majority","18"
"D000191","Peter A. DeFazio","OR","D","D000191","Railroads, Pipelines, and Hazardous Materials","Ex Officio","majority","19"
"W000821","Bruce Westerman","AR","R","W000821","Water Resources and Environment","Ranking Member","minority","1"
"N000179","Grace F. Napolitano","CA","D","N000179","Water Resources and Environment","Chair","majority","1"
"W000806","Daniel Webster","FL","R","W000806","Water Resources and Environment","member","minority","2"
"M001207","Debbie Mucarsel-Powell","FL","D","M001207","Water Resources and Environment","member","majority","2"
"M001184","Thomas Massie","KY","R","M001184","Water Resources and Environment","member","minority","3"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Water Resources and Environment","member","majority","3"
"W000810","Rob Woodall","GA","R","W000810","Water Resources and Environment","member","minority","4"
"G000559","John Garamendi","CA","D","G000559","Water Resources and Environment","member","majority","4"
"B001291","Brian Babin","TX","R","B001291","Water Resources and Environment","member","minority","5"
"H001068","Jared Huffman","CA","D","H001068","Water Resources and Environment","member","majority","5"
"G000577","Garret Graves","LA","R","G000577","Water Resources and Environment","member","minority","6"
"L000579","Alan Lowenthal","CA","D","L000579","Water Resources and Environment","member","majority","6"
"R000603","David Rouzer","NC","R","R000603","Water Resources and Environment","member","minority","7"
"C001112","Salud Carbajal","CA","D","C001112","Water Resources and Environment","member","majority","7"
"B001295","Mike Bost","IL","R","B001295","Water Resources and Environment","member","minority","8"
"E000297","Adriano Espaillat","NY","D","E000297","Water Resources and Environment","member","majority","8"
"W000814","Randy Weber","TX","R","W000814","Water Resources and Environment","member","minority","9"
"F000468","Lizzie Fletcher","TX","D","F000468","Water Resources and Environment","member","majority","9"
"L000578","Doug LaMalfa","CA","R","L000578","Water Resources and Environment","member","minority","10"
"F000467","Abby Finkenauer","IA","D","F000467","Water Resources and Environment","member","majority","10"
"M001199","Brian Mast","FL","R","M001199","Water Resources and Environment","member","minority","11"
"D000630","Antonio Delgado","NY","D","D000630","Water Resources and Environment","member","majority","11"
"P000609","Gary Palmer","AL","R","P000609","Water Resources and Environment","member","minority","12"
"P000614","Chris Pappas","NH","D","P000614","Water Resources and Environment","member","majority","12"
"G000582","Jenniffer González-Colón","PR","R","G000582","Water Resources and Environment","member","minority","13"
"C001119","Angie Craig","MN","D","C001119","Water Resources and Environment","member","majority","13"
"G000546","Sam Graves","MO","R","G000546","Water Resources and Environment","Ex Officio","minority","14"
"R000616","Harley Rouda","CA","D","R000616","Water Resources and Environment","member","majority","14"
"W000808","Frederica Wilson","FL","D","W000808","Water Resources and Environment","member","majority","15"
"L000562","Stephen F. Lynch","MA","D","L000562","Water Resources and Environment","member","majority","16"
"M001203","Tom Malinowski","NJ","D","M001203","Water Resources and Environment","member","majority","17"
"D000191","Peter A. DeFazio","OR","D","D000191","Water Resources and Environment","Ex Officio","majority","18"
"B001295","Mike Bost","IL","R","B001295","Disability Assistance and Memorial Affairs","Ranking Member","minority","1"
"L000591","Elaine Luria","VA","D","L000591","Disability Assistance and Memorial Affairs","Chair","majority","1"
"C001123","Gilbert Cisneros","CA","D","C001123","Disability Assistance and Memorial Affairs","member","majority","2"
"B001257","Gus Bilirakis","FL","R","B001257","Disability Assistance and Memorial Affairs","member","minority","2"
"S001177","Gregorio Kilili Camacho Sablan","MP","D","S001177","Disability Assistance and Memorial Affairs","member","majority","3"
"W000824","Steven Watkins","KS","R","W000824","Disability Assistance and Memorial Affairs","member","minority","3"
"A000376","Colin Allred","TX","D","A000376","Disability Assistance and Memorial Affairs","member","majority","4"
"S001214","Greg Steube","FL","R","S001214","Disability Assistance and Memorial Affairs","member","minority","4"
"U000040","Lauren Underwood","IL","D","U000040","Disability Assistance and Memorial Affairs","member","majority","5"
"B001257","Gus Bilirakis","FL","R","B001257","Economic Opportunity","Ranking Member","minority","1"
"L000593","Mike Levin","CA","D","L000593","Economic Opportunity","Chair","majority","1"
"R000602","Kathleen Rice","NY","D","R000602","Economic Opportunity","member","majority","2"
"B001301","Jack Bergman","MI","R","B001301","Economic Opportunity","member","minority","2"
"B001308","Anthony Brindisi","NY","D","B001308","Economic Opportunity","member","majority","3"
"B001299","Jim Banks","IN","R","B001299","Economic Opportunity","member","minority","3"
"P000614","Chris Pappas","NH","D","P000614","Economic Opportunity","member","majority","4"
"B001282","Andy Barr","KY","R","B001282","Economic Opportunity","member","minority","4"
"L000591","Elaine Luria","VA","D","L000591","Economic Opportunity","member","majority","5"
"M001204","Daniel Meuser","PA","R","M001204","Economic Opportunity","member","minority","5"
"L000590","Susie Lee","NV","D","L000590","Economic Opportunity","member","majority","6"
"C001122","Joe Cunningham","SC","D","C001122","Economic Opportunity","member","majority","7"
"D000628","Neal Dunn","FL","R","D000628","Health","Ranking Member","minority","1"
"B001285","Julia Brownley","CA","D","B001285","Health","Chair","majority","1"
"L000588","Conor Lamb","PA","D","L000588","Health","member","majority","2"
"R000600","Amata Coleman Radewagen","AS","R","R000600","Health","member","minority","2"
"L000593","Mike Levin","CA","D","L000593","Health","member","majority","3"
"B001282","Andy Barr","KY","R","B001282","Health","member","minority","3"
"B001308","Anthony Brindisi","NY","D","B001308","Health","member","majority","4"
"M001204","Daniel Meuser","PA","R","M001204","Health","member","minority","4"
"R000613","Max Rose","NY","D","R000613","Health","member","majority","5"
"S001214","Greg Steube","FL","R","S001214","Health","member","minority","5"
"C001123","Gilbert Cisneros","CA","D","C001123","Health","member","majority","6"
"P000258","Collin C. Peterson","MN","D","P000258","Health","member","majority","7"
"B001301","Jack Bergman","MI","R","B001301","Oversight and Investigations","Ranking Member","minority","1"
"P000614","Chris Pappas","NH","D","P000614","Oversight and Investigations","Chair","majority","1"
"R000602","Kathleen Rice","NY","D","R000602","Oversight and Investigations","member","majority","2"
"R000600","Amata Coleman Radewagen","AS","R","R000600","Oversight and Investigations","member","minority","2"
"R000613","Max Rose","NY","D","R000613","Oversight and Investigations","member","majority","3"
"B001295","Mike Bost","IL","R","B001295","Oversight and Investigations","member","minority","3"
"C001123","Gilbert Cisneros","CA","D","C001123","Oversight and Investigations","member","majority","4"
"R000614","Chip Roy","TX","R","R000614","Oversight and Investigations","member","minority","4"
"P000258","Collin C. Peterson","MN","D","P000258","Oversight and Investigations","member","majority","5"
"B001299","Jim Banks","IN","R","B001299","Technology Modernization","Ranking Member","minority","1"
"L000590","Susie Lee","NV","D","L000590","Technology Modernization","Chair","majority","1"
"B001285","Julia Brownley","CA","D","B001285","Technology Modernization","member","majority","2"
"W000824","Steven Watkins","KS","R","W000824","Technology Modernization","member","minority","2"
"L000588","Conor Lamb","PA","D","L000588","Technology Modernization","member","majority","3"
"R000614","Chip Roy","TX","R","R000614","Technology Modernization","member","minority","3"
"C001122","Joe Cunningham","SC","D","C001122","Technology Modernization","member","majority","4"
"N000181","Devin Nunes","CA","R","N000181","Health","Ranking Member","minority","1"
"D000399","Lloyd Doggett","TX","D","D000399","Health","Chair","majority","1"
"B001260","Vern Buchanan","FL","R","B001260","Health","member","minority","2"
"T000460","Mike Thompson","CA","D","T000460","Health","member","majority","2"
"S001172","Adrian Smith","NE","R","S001172","Health","member","minority","3"
"K000188","Ron Kind","WI","D","K000188","Health","member","majority","3"
"M001158","Kenny Marchant","TX","R","M001158","Health","member","minority","4"
"B000574","Earl Blumenauer","OR","D","B000574","Health","member","majority","4"
"R000585","Tom Reed","NY","R","R000585","Health","member","minority","5"
"H001038","Brian Higgins","NY","D","H001038","Health","member","majority","5"
"K000376","Mike Kelly","PA","R","K000376","Health","member","minority","6"
"S001185","Terri Sewell","AL","D","S001185","Health","member","majority","6"
"H001065","George Holding","NC","R","H001065","Health","member","minority","7"
"C001080","Judy Chu","CA","D","C001080","Health","member","majority","7"
"E000296","Dwight Evans","PA","D","E000296","Health","member","majority","8"
"S001190","Brad Schneider","IL","D","S001190","Health","member","majority","9"
"G000585","Jimmy Gomez","CA","D","G000585","Health","member","majority","10"
"H001066","Steven Horsford","NV","D","H001066","Health","member","majority","11"
"W000813","Jackie Walorski","IN","R","W000813","Worker and Family Support","Ranking Member","minority","1"
"D000096","Danny K. Davis","IL","D","D000096","Worker and Family Support","Chair","majority","1"
"W000815","Brad Wenstrup","OH","R","W000815","Worker and Family Support","member","minority","2"
"S001185","Terri Sewell","AL","D","S001185","Worker and Family Support","member","majority","2"
"E000298","Ron Estes","KS","R","E000298","Worker and Family Support","member","minority","3"
"C001080","Judy Chu","CA","D","C001080","Worker and Family Support","member","majority","3"
"R000585","Tom Reed","NY","R","R000585","Worker and Family Support","member","minority","4"
"M001160","Gwen Moore","WI","D","M001160","Worker and Family Support","member","majority","4"
"E000296","Dwight Evans","PA","D","E000296","Worker and Family Support","member","majority","5"
"M001202","Stephanie Murphy","FL","D","M001202","Worker and Family Support","member","majority","6"
"G000585","Jimmy Gomez","CA","D","G000585","Worker and Family Support","member","majority","7"
"K000376","Mike Kelly","PA","R","K000376","Oversight","Ranking Member","minority","1"
"W000813","Jackie Walorski","IN","R","W000813","Oversight","member","minority","2"
"D000617","Suzan K. DelBene","WA","D","D000617","Oversight","member","majority","2"
"L000585","Darin M. LaHood","IL","R","L000585","Oversight","member","minority","3"
"S001156","Linda T. Sánchez","CA","D","S001156","Oversight","member","majority","3"
"W000815","Brad Wenstrup","OH","R","W000815","Oversight","member","minority","4"
"S001201","Thomas Suozzi","NY","D","S001201","Oversight","member","majority","4"
"C001080","Judy Chu","CA","D","C001080","Oversight","member","majority","5"
"M001160","Gwen Moore","WI","D","M001160","Oversight","member","majority","6"
"B001296","Brendan Boyle","PA","D","B001296","Oversight","member","majority","7"
"S001172","Adrian Smith","NE","R","S001172","Select Revenue Measures","Ranking Member","minority","1"
"T000460","Mike Thompson","CA","D","T000460","Select Revenue Measures","Chair","majority","1"
"R000597","Tom Rice","SC","R","R000597","Select Revenue Measures","member","minority","2"
"D000399","Lloyd Doggett","TX","D","D000399","Select Revenue Measures","member","majority","2"
"S001183","David Schweikert","AZ","R","S001183","Select Revenue Measures","member","minority","3"
"L000557","John B. Larson","CT","D","L000557","Select Revenue Measures","member","majority","3"
"L000585","Darin M. LaHood","IL","R","L000585","Select Revenue Measures","member","minority","4"
"S001156","Linda T. Sánchez","CA","D","S001156","Select Revenue Measures","member","majority","4"
"A000375","Jodey Arrington","TX","R","A000375","Select Revenue Measures","member","minority","5"
"D000617","Suzan K. DelBene","WA","D","D000617","Select Revenue Measures","member","majority","5"
"F000465","A. Drew Ferguson","GA","R","F000465","Select Revenue Measures","member","minority","6"
"M001160","Gwen Moore","WI","D","M001160","Select Revenue Measures","member","majority","6"
"B001296","Brendan Boyle","PA","D","B001296","Select Revenue Measures","member","majority","7"
"B001292","Donald Beyer","VA","D","B001292","Select Revenue Measures","member","majority","8"
"S001201","Thomas Suozzi","NY","D","S001201","Select Revenue Measures","member","majority","9"
"R000585","Tom Reed","NY","R","R000585","Social Security","Ranking Member","minority","1"
"L000557","John B. Larson","CT","D","L000557","Social Security","Chair","majority","1"
"A000375","Jodey Arrington","TX","R","A000375","Social Security","member","minority","2"
"P000096","Bill Pascrell Jr.","NJ","D","P000096","Social Security","member","majority","2"
"F000465","A. Drew Ferguson","GA","R","F000465","Social Security","member","minority","3"
"S001156","Linda T. Sánchez","CA","D","S001156","Social Security","member","majority","3"
"E000298","Ron Estes","KS","R","E000298","Social Security","member","minority","4"
"K000380","Dan Kildee","MI","D","K000380","Social Security","member","majority","4"
"B001296","Brendan Boyle","PA","D","B001296","Social Security","member","majority","5"
"S001190","Brad Schneider","IL","D","S001190","Social Security","member","majority","6"
"H001038","Brian Higgins","NY","D","H001038","Social Security","member","majority","7"
"B001260","Vern Buchanan","FL","R","B001260","Trade","Ranking Member","minority","1"
"B000574","Earl Blumenauer","OR","D","B000574","Trade","Chair","majority","1"
"N000181","Devin Nunes","CA","R","N000181","Trade","member","minority","2"
"P000096","Bill Pascrell Jr.","NJ","D","P000096","Trade","member","majority","2"
"H001065","George Holding","NC","R","H001065","Trade","member","minority","3"
"K000188","Ron Kind","WI","D","K000188","Trade","member","majority","3"
"R000597","Tom Rice","SC","R","R000597","Trade","member","minority","4"
"D000096","Danny K. Davis","IL","D","D000096","Trade","member","majority","4"
"M001158","Kenny Marchant","TX","R","M001158","Trade","member","minority","5"
"H001038","Brian Higgins","NY","D","H001038","Trade","member","majority","5"
"S001195","Jason Smith","MO","R","S001195","Trade","member","minority","6"
"K000380","Dan Kildee","MI","D","K000380","Trade","member","majority","6"
"S001183","David Schweikert","AZ","R","S001183","Trade","member","minority","7"
"P000613","Jimmy Panetta","CA","D","P000613","Trade","member","majority","7"
"M001202","Stephanie Murphy","FL","D","M001202","Trade","member","majority","8"
"S001185","Terri Sewell","AL","D","S001185","Trade","member","majority","9"
"D000617","Suzan K. DelBene","WA","D","D000617","Trade","member","majority","10"
"B001292","Donald Beyer","VA","D","B001292","Trade","member","majority","11"
"S001185","Terri Sewell","AL","D","S001185","Defense Intelligence and Warfighter Support","Chair","majority","1"
"W000815","Brad Wenstrup","OH","R","W000815","Defense Intelligence and Warfighter Support","Ranking Member","minority","1"
"H001047","Jim Himes","CT","D","H001047","Defense Intelligence and Warfighter Support","member","majority","2"
"T000463","Michael R. Turner","OH","R","T000463","Defense Intelligence and Warfighter Support","member","minority","2"
"H001064","Denny Heck","WA","D","H001064","Defense Intelligence and Warfighter Support","member","majority","3"
"C001062","K. Michael Conaway","TX","R","C001062","Defense Intelligence and Warfighter Support","member","minority","3"
"W000800","Peter Welch","VT","D","W000800","Defense Intelligence and Warfighter Support","member","majority","4"
"H001073","Will Hurd","TX","R","H001073","Defense Intelligence and Warfighter Support","member","minority","4"
"M001185","Sean Patrick Maloney","NY","D","M001185","Defense Intelligence and Warfighter Support","member","majority","5"
"D000627","Val Demings","FL","D","D000627","Defense Intelligence and Warfighter Support","member","majority","6"
"C001072","André Carson","IN","D","C001072","Counterterrorism, Counterintelligence, and Counterproliferation","Chair","majority","1"
"C001087","Rick Crawford","AR","R","C001087","Counterterrorism, Counterintelligence, and Counterproliferation","Ranking Member","minority","1"
"S001175","Jackie Speier","CA","D","S001175","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority","2"
"C001062","K. Michael Conaway","TX","R","C001062","Counterterrorism, Counterintelligence, and Counterproliferation","member","minority","2"
"Q000023","Mike Quigley","IL","D","Q000023","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority","3"
"W000815","Brad Wenstrup","OH","R","W000815","Counterterrorism, Counterintelligence, and Counterproliferation","member","minority","3"
"C001091","Joaquín Castro","TX","D","C001091","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority","4"
"S001192","Chris Stewart","UT","R","S001192","Counterterrorism, Counterintelligence, and Counterproliferation","member","minority","4"
"W000800","Peter Welch","VT","D","W000800","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority","5"
"M001185","Sean Patrick Maloney","NY","D","M001185","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority","6"
"S001193","Eric Swalwell","CA","D","S001193","Intelligence Modernization and Readiness","Chair","majority","1"
"H001073","Will Hurd","TX","R","H001073","Intelligence Modernization and Readiness","Ranking Member","minority","1"
"S001185","Terri Sewell","AL","D","S001185","Intelligence Modernization and Readiness","member","majority","2"
"C001062","K. Michael Conaway","TX","R","C001062","Intelligence Modernization and Readiness","member","minority","2"
"S001175","Jackie Speier","CA","D","S001175","Intelligence Modernization and Readiness","member","majority","3"
"S001196","Elise Stefanik","NY","R","S001196","Intelligence Modernization and Readiness","member","minority","3"
"C001091","Joaquín Castro","TX","D","C001091","Intelligence Modernization and Readiness","member","majority","4"
"D000627","Val Demings","FL","D","D000627","Intelligence Modernization and Readiness","member","majority","5"
"K000391","Raja Krishnamoorthi","IL","D","K000391","Intelligence Modernization and Readiness","member","majority","6"
"H001047","Jim Himes","CT","D","H001047","Strategic Technologies and Advanced Research","Chair","majority","1"
"S001192","Chris Stewart","UT","R","S001192","Strategic Technologies and Advanced Research","Ranking Member","minority","1"
"C001072","André Carson","IN","D","C001072","Strategic Technologies and Advanced Research","member","majority","2"
"S001196","Elise Stefanik","NY","R","S001196","Strategic Technologies and Advanced Research","member","minority","2"
"Q000023","Mike Quigley","IL","D","Q000023","Strategic Technologies and Advanced Research","member","majority","3"
"H001064","Denny Heck","WA","D","H001064","Strategic Technologies and Advanced Research","member","majority","4"
"T000463","Michael R. Turner","OH","R","T000463","Strategic Technologies and Advanced Research","member","minority","4"
"S001193","Eric Swalwell","CA","D","S001193","Strategic Technologies and Advanced Research","member","majority","5"
"K000391","Raja Krishnamoorthi","IL","D","K000391","Strategic Technologies and Advanced Research","member","majority","6"
