"symbol","action","fullName","firstName","lastName","amount","asset","assetType","disclosureYear","disclosureDate","transactionDate","url"
"--","sale_full","Angus S King, Jr.","Angus","King","$15,001 - $50,000","SIAL - Sigma Aldrich Corp","Stock","2015","2015-12-14","2015-11-18","https://efdsearch.senate.gov/search/view/ptr/2da30c4c-254e-4482-83af-afbf6ddbd96e/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Regional School Unit No 5 ME <div class=""text-muted""><em>Rate/Coupon:</em> 2.50%<br> <em>Matures:</em> 11/01/2026</div>","Municipal Security","2015","2015-11-16","2015-10-15","https://efdsearch.senate.gov/search/view/ptr/f0eee818-0996-410e-ad06-762e8956db67/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Maine Health &amp; Higher Ed Rev Bond <div class=""text-muted""><em>Rate/Coupon:</em> 3.25%<br> <em>Matures:</em> 07/01/2027</div>","Municipal Security","2015","2015-08-24","2015-07-16","https://efdsearch.senate.gov/search/view/ptr/d8acedb9-0db9-4f5e-a07d-4d017b52611f/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Maine Health &amp; Higher Ed Bond <div class=""text-muted""><em>Rate/Coupon:</em> 3.25%<br> <em>Matures:</em> 07/01/2027</div>","Municipal Security","2015","2015-07-10","2015-06-10","https://efdsearch.senate.gov/search/view/ptr/e1501d00-a4ee-456d-9cf8-1fdb52e3390b/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Maine State Hsg Authority Bond <div class=""text-muted""><em>Rate/Coupon:</em> 2.60%<br> <em>Matures:</em> 11/15/2022</div>","Municipal Security","2015","2015-07-10","2015-06-17","https://efdsearch.senate.gov/search/view/ptr/e1501d00-a4ee-456d-9cf8-1fdb52e3390b/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Muni Bond Ellsworth ME GO <div class=""text-muted""><em>Rate/Coupon:</em> 2.25%<br> <em>Matures:</em> 12/01/2024</div>","Municipal Security","2015","2015-06-12","2015-05-05","https://efdsearch.senate.gov/search/view/ptr/747d3ab6-0b72-4dad-b2ae-e76d3cff5976/"
"--","purchase","Angus S King, Jr.","Angus","King","$1,001 - $15,000","A Woman, A Part LLC - 1/5 of 1 Share <div class=""text-muted""> <em>Company:</em> A Woman, A Part LLC &nbsp;(Ulster Park, NY) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Movie Production Company</div>","Non-Public Stock","2015","2015-06-12","2015-05-08","https://efdsearch.senate.gov/search/view/ptr/747d3ab6-0b72-4dad-b2ae-e76d3cff5976/"
"--","sale_full","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Muni Bond Cape Elizabeth ME <div class=""text-muted""><em>Rate/Coupon:</em> 3.75%<br> <em>Matures:</em> 04/01/2016</div>","Municipal Security","2015","2015-05-20","2015-04-01","https://efdsearch.senate.gov/search/view/ptr/f3195f71-6d23-460d-89d0-9acf5862ebf5/"
"--","sale_full","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Augusta ME 12/01/2016 4.00% <div class=""text-muted""><em>Rate/Coupon:</em> 4.00%<br> <em>Matures:</em> 12/01/2016</div>","Municipal Security","2015","2015-04-09","2015-03-02","https://efdsearch.senate.gov/search/view/ptr/d506f19f-5919-44ea-940c-a9b440b82495/"
"--","sale_full","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Maine St Hsg Auth 11/15/2017 4.4% <div class=""text-muted""><em>Rate/Coupon:</em> 4.40 %<br> <em>Matures:</em> 11/15/2017</div>","Municipal Security","2015","2015-03-12","2015-02-18","https://efdsearch.senate.gov/search/view/ptr/9f5e5cdf-3dbe-4d19-b7ab-405682118d2f/"
"RYN","sale_full","Angus S King, Jr.","Angus","King","$1,001 - $15,000","Rayonier Inc. (NYSE)","","2014","2014-12-12","2014-11-10","https://efdsearch.senate.gov/search/view/ptr/c57b3fd9-3bbd-4f31-8904-9a517aaf43d9/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Me Muni Bond Bk Rev 3% 09/01/2026","","2014","2014-12-12","2014-11-14","https://efdsearch.senate.gov/search/view/ptr/c57b3fd9-3bbd-4f31-8904-9a517aaf43d9/"
"RYAM","sale_full","Angus S King, Jr.","Angus","King","$1,001 - $15,000","Rayonier Advanced Materials Inc. (NYSE)","","2014","2014-08-25","2014-07-25","https://efdsearch.senate.gov/search/view/ptr/f40d9641-54e9-4ec3-960f-2071ed4d08bf/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Maine Turnpike Authority Bond 3.00% 07/01/2026","","2014","2014-08-25","2014-07-28","https://efdsearch.senate.gov/search/view/ptr/f40d9641-54e9-4ec3-960f-2071ed4d08bf/"
"--","purchase","Angus S King, Jr.","Angus","King","$15,001 - $50,000","Maine Muni Bond - Town of Orono ME GO 3% 11/01/2024","","2014","2014-07-15","2014-06-26","https://efdsearch.senate.gov/search/view/ptr/f11dbaed-1e04-4841-bd82-38059ef8b55b/"
"UNH","purchase","Angus S King, Jr.","Angus","King","$1,001 - $15,000","UnitedHealth Group Incorporated (NYSE)","","2014","2014-05-13","2014-04-28","https://efdsearch.senate.gov/search/view/ptr/f1c4bb82-2e7a-481f-afbd-9ac932f02844/"
"XRAY","sale_full","Angus S King, Jr.","Angus","King","$1,001 - $15,000","DENTSPLY International Inc. (NASDAQ)","","2014","2014-05-13","2014-04-28","https://efdsearch.senate.gov/search/view/ptr/f1c4bb82-2e7a-481f-afbd-9ac932f02844/"
"SRE","sale_partial","Angus S King, Jr.","Angus","King","$1,001 - $15,000","Sempra Energy (NYSE)","","2014","2014-05-13","2014-04-28","https://efdsearch.senate.gov/search/view/ptr/f1c4bb82-2e7a-481f-afbd-9ac932f02844/"
"--","purchase","Benjamin L Cardin","Benjamin","Cardin","$15,001 - $50,000","Israel Bond <div class=""text-muted""><em>Rate/Coupon:</em> 4%<br> <em>Matures:</em> 02/01/27</div>","Municipal Security","2018","2018-05-02","2017-02-01","https://efdsearch.senate.gov/search/view/ptr/54b55295-905a-409e-bd8e-d3e3d13969d9/"
"--","purchase","Benjamin L Cardin","Benjamin","Cardin","$15,001 - $50,000","Israel Bond <div class=""text-muted""><em>Rate/Coupon:</em> 4%<br> <em>Matures:</em> 02/01/27</div>","Municipal Security","2018","2018-05-02","2017-02-01","https://efdsearch.senate.gov/search/view/ptr/54b55295-905a-409e-bd8e-d3e3d13969d9/"
"--","sale_full","Benjamin L Cardin","Benjamin","Cardin","$50,001 - $100,000","Venture BG, LLC <div class=""text-muted""> <em>Company:</em> Venture BG, LLC &nbsp;(Baltimore, Maryland) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Real Estate</div>","Other Securities","2015","2015-03-14","2015-02-27","https://efdsearch.senate.gov/search/view/ptr/5ae38317-9652-4124-8f2f-092637c215f8/"
"--","purchase","Benjamin L Cardin","Benjamin","Cardin","$50,001 - $100,000","Ventur BG, LLC <div class=""text-muted""> <em>Company:</em> Venture BG, LLC &nbsp;(Baltimore, Maryland) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Real Estate</div>","Other Securities","2015","2015-03-14","2015-02-27","https://efdsearch.senate.gov/search/view/ptr/5ae38317-9652-4124-8f2f-092637c215f8/"
"--","sale_full","Benjamin L Cardin","Benjamin","Cardin","$1,001 - $15,000","Israel Bond","","2014","2014-12-01","2014-12-01","https://efdsearch.senate.gov/search/view/ptr/45cf909c-75e9-4b12-9786-44138395a6eb/"
"MET","sale_full","Benjamin L Cardin","Benjamin","Cardin","$1,001 - $15,000","MetLife, Inc. (NYSE)","","2014","2014-11-29","2014-11-17","https://efdsearch.senate.gov/search/view/ptr/2315722c-3ef7-4724-aef7-80c564b1dbb7/"
"OLN","sale_full","Benjamin L Cardin","Benjamin","Cardin","$1,001 - $15,000","Olin Corp. (NYSE)","","2014","2014-11-29","2014-11-17","https://efdsearch.senate.gov/search/view/ptr/2315722c-3ef7-4724-aef7-80c564b1dbb7/"
"NGG","sale_full","Benjamin L Cardin","Benjamin","Cardin","$1,001 - $15,000","National Grid plc (NYSE)","","2014","2014-11-29","2014-11-17","https://efdsearch.senate.gov/search/view/ptr/2315722c-3ef7-4724-aef7-80c564b1dbb7/"
"--","sale_full","Benjamin L Cardin","Benjamin","Cardin","$1,001 - $15,000","Meyer M. Cardin Trust, Baltimore, Md. Bond","","2014","2014-04-15","2013-10-15","https://efdsearch.senate.gov/search/view/ptr/f08ea534-1963-41e9-9737-ba1e4a86faf6/"
"--","sale_full","Benjamin L Cardin","Benjamin","Cardin","$1,001 - $15,000","Israel Bond","","2014","2014-04-15","2013-11-01","https://efdsearch.senate.gov/search/view/ptr/f08ea534-1963-41e9-9737-ba1e4a86faf6/"
"--","sale_full","Benjamin L Cardin","Benjamin","Cardin","$1,001 - $15,000","Israel Bond","","2014","2014-04-15","2013-11-01","https://efdsearch.senate.gov/search/view/ptr/f08ea534-1963-41e9-9737-ba1e4a86faf6/"
"--","sale_full","Benjamin L Cardin","Benjamin","Cardin","$15,001 - $50,000","Israel Bond","","2014","2014-04-15","2014-01-01","https://efdsearch.senate.gov/search/view/ptr/f08ea534-1963-41e9-9737-ba1e4a86faf6/"
"--","sale_full","Benjamin L Cardin","Benjamin","Cardin","$15,001 - $50,000","Israel Bond","","2014","2014-04-15","2014-01-01","https://efdsearch.senate.gov/search/view/ptr/f08ea534-1963-41e9-9737-ba1e4a86faf6/"
"--","purchase","Benjamin L Cardin","Benjamin","Cardin","$15,001 - $50,000","Israel Bond","","2014","2014-04-15","2014-02-01","https://efdsearch.senate.gov/search/view/ptr/f08ea534-1963-41e9-9737-ba1e4a86faf6/"
"--","purchase","Benjamin L Cardin","Benjamin","Cardin","$15,001 - $50,000","Israel Bond","","2014","2014-04-15","2014-02-01","https://efdsearch.senate.gov/search/view/ptr/f08ea534-1963-41e9-9737-ba1e4a86faf6/"
"N/A","n_a","Benjamin L Cardin","Benjamin","Cardin","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2013","2013-10-16","2013-10-16","https://efdsearch.senate.gov/search/view/paper/FC2FC250-8773-4E8B-AFC0-A0B058B2097B/"
"N/A","n_a","Benjamin L Cardin","Benjamin","Cardin","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2013","2013-02-13","2013-02-13","https://efdsearch.senate.gov/search/view/paper/92CA748A-D497-4292-97EE-AC9E796A2871/"
"N/A","n_a","Benjamin L Cardin","Benjamin","Cardin","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2013","2013-01-04","2013-01-04","https://efdsearch.senate.gov/search/view/paper/FAAD6F7D-DDDE-42E3-A634-E821F7615796/"
"N/A","n_a","Benjamin L Cardin","Benjamin","Cardin","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2012","2012-11-09","2012-11-09","https://efdsearch.senate.gov/search/view/paper/E00C9A9D-8CC5-45A8-8F08-83D1BF9676DE/"
"N/A","n_a","Benjamin L Cardin","Benjamin","Cardin","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2012","2012-10-11","2012-10-11","https://efdsearch.senate.gov/search/view/paper/77E3FB46-05E8-4582-B463-EC50A5486AA2/"
"N/A","n_a","Benjamin L Cardin","Benjamin","Cardin","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2012","2012-07-25","2012-07-25","https://efdsearch.senate.gov/search/view/paper/CDFDAF62-18EA-4298-B0C5-62085A6EC3CD/"
"T","sale_full","Chris Van Hollen","Chris","Hollen","$1,001 - $15,000","AT&amp;T Inc.","Stock","2017","2017-03-13","2017-02-17","https://efdsearch.senate.gov/search/view/ptr/d729aa53-3864-4ec2-8087-62ba351859c7/"
"GE","sale_full","Chris Van Hollen","Chris","Hollen","$15,001 - $50,000","General Electric Company","Stock","2017","2017-03-13","2017-02-17","https://efdsearch.senate.gov/search/view/ptr/d729aa53-3864-4ec2-8087-62ba351859c7/"
"JNJ","sale_full","Chris Van Hollen","Chris","Hollen","$1,001 - $15,000","JNJ-Johnson &amp; Johnson","Stock","2017","2017-03-13","2017-02-17","https://efdsearch.senate.gov/search/view/ptr/d729aa53-3864-4ec2-8087-62ba351859c7/"
"PEP","sale_full","Chris Van Hollen","Chris","Hollen","$15,001 - $50,000","Pepsico, Inc.","Stock","2017","2017-03-13","2017-02-17","https://efdsearch.senate.gov/search/view/ptr/d729aa53-3864-4ec2-8087-62ba351859c7/"
"VZ","sale_full","Chris Van Hollen","Chris","Hollen","$1,001 - $15,000","Verizon Communications Inc.","Stock","2017","2017-03-13","2017-02-17","https://efdsearch.senate.gov/search/view/ptr/d729aa53-3864-4ec2-8087-62ba351859c7/"
"YUM","sale_full","Chris Van Hollen","Chris","Hollen","$1,001 - $15,000","Yum! Brands, Inc.","Stock","2017","2017-03-13","2017-02-17","https://efdsearch.senate.gov/search/view/ptr/d729aa53-3864-4ec2-8087-62ba351859c7/"
"YUMC","sale_full","Chris Van Hollen","Chris","Hollen","$1,001 - $15,000","Yum China Holdings, Inc.","Stock","2017","2017-03-13","2017-02-17","https://efdsearch.senate.gov/search/view/ptr/d729aa53-3864-4ec2-8087-62ba351859c7/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$250,001 - $500,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2022","2022-05-03","2022-05-03","https://efdsearch.senate.gov/search/view/ptr/8edc0f02-be98-47ca-a4a4-0faa1c0f55da/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2021","2021-11-29","2021-11-09","https://efdsearch.senate.gov/search/view/ptr/36b58614-d07b-408b-8ff9-b5846cbe801d/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","W.L. Gore &amp; Associates Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2021","2021-11-29","2021-11-09","https://efdsearch.senate.gov/search/view/ptr/36b58614-d07b-408b-8ff9-b5846cbe801d/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","W.L. Gore &amp; Associates Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2021","2021-11-29","2021-11-09","https://efdsearch.senate.gov/search/view/ptr/36b58614-d07b-408b-8ff9-b5846cbe801d/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$500,001 - $1,000,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2021","2021-08-16","2021-08-04","https://efdsearch.senate.gov/search/view/ptr/4a7a7530-6012-4a41-8fbc-3c4842f9303e/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$250,001 - $500,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2021","2021-08-16","2021-07-29","https://efdsearch.senate.gov/search/view/ptr/4a7a7530-6012-4a41-8fbc-3c4842f9303e/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$250,001 - $500,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2021","2021-03-04","2021-03-01","https://efdsearch.senate.gov/search/view/ptr/b65c1aeb-1831-4da3-ae45-eddb7a270abe/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$50,001 - $100,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2020","2020-08-18","2020-07-31","https://efdsearch.senate.gov/search/view/ptr/777a0838-874d-4d40-a52f-10e1cd39b9fc/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$50,001 - $100,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2020","2020-08-18","2020-07-31","https://efdsearch.senate.gov/search/view/ptr/777a0838-874d-4d40-a52f-10e1cd39b9fc/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$50,001 - $100,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2020","2020-08-18","2020-07-31","https://efdsearch.senate.gov/search/view/ptr/777a0838-874d-4d40-a52f-10e1cd39b9fc/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$100,001 - $250,000","W.L. Gore <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2019","2019-07-02","2019-06-19","https://efdsearch.senate.gov/search/view/ptr/e356c17f-8053-4e6a-a7a4-f6507ac6d2fa/"
"MSFT","sale_full","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","Microsoft Corporation","Stock","2019","2019-06-24","2019-05-28","https://efdsearch.senate.gov/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/"
"AAPL","purchase","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","Apple Inc.","Stock","2019","2019-06-24","2018-10-24","https://efdsearch.senate.gov/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/"
"AAPL","sale_partial","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","Apple Inc.","Stock","2019","2019-06-24","2018-11-05","https://efdsearch.senate.gov/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/"
"NFLX","sale_full","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","Netflix, Inc.","Stock","2019","2019-06-24","2018-03-19","https://efdsearch.senate.gov/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/"
"NFLX","sale_full","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","Netflix, Inc.","Stock","2019","2019-06-24","2018-07-18","https://efdsearch.senate.gov/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/"
"NFLX","sale_full","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","Netflix, Inc.","Stock","2019","2019-06-24","2018-10-24","https://efdsearch.senate.gov/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/"
"NFLX","purchase","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","Netflix, Inc.","Stock","2019","2019-06-24","2018-08-23","https://efdsearch.senate.gov/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$100,001 - $250,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2019","2019-05-17","2018-12-27","https://efdsearch.senate.gov/search/view/ptr/1e74ebeb-9ecc-4ea4-8fd3-3025d02ffef8/"
"--","sale_partial","Christopher A Coons","Christopher","Coons","$1,001 - $15,000","W.L. Gore &amp; Associates, Inc. <div class=""text-muted""> <em>Company:</em> W.L. Gore &amp; Associates, Inc. &nbsp;(Newark, DE) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Advanced materials manufacturing</div>","Non-Public Stock","2019","2019-05-17","2019-03-06","https://efdsearch.senate.gov/search/view/ptr/1e74ebeb-9ecc-4ea4-8fd3-3025d02ffef8/"
