"id","name","partyShort","stateAbbreviation","subcommitteeId","subcommitteeName","subcommitteePosition","subcommitteeSide","subcommitteeRank"
"F000468","Lizzie Fletcher","D","TX","F000468","Economic Development, Public Buildings, and Emergency Management","member","majority",8
"D000191","Peter A. DeFazio","D","OR","D000191","Economic Development, Public Buildings, and Emergency Management","Ex Officio","majority",9
"D000619","Rodney Davis","R","IL","D000619","Highways and Transit","Ranking Member","minority",1
"N000147","Eleanor Holmes Norton","D","DC","N000147","Highways and Transit","Chair","majority",1
"J000126","Eddie Bernice Johnson","D","TX","J000126","Highways and Transit","member","majority",2
"Y000033","Don Young","R","AK","Y000033","Highways and Transit","member","minority",2
"C001068","Steve Cohen","D","TN","C001068","Highways and Transit","member","majority",3
"C001087","Rick Crawford","R","AR","C001087","Highways and Transit","member","minority",3
"G000559","John Garamendi","D","CA","G000559","Highways and Transit","member","majority",4
"G000563","Bob Gibbs","R","OH","G000563","Highways and Transit","member","minority",4
"J000288","Hank Johnson","D","GA","J000288","Highways and Transit","member","majority",5
"W000806","Daniel Webster","R","FL","W000806","Highways and Transit","member","minority",5
"H001068","Jared Huffman","D","CA","H001068","Highways and Transit","member","majority",6
"M001184","Thomas Massie","R","KY","M001184","Highways and Transit","member","minority",6
"B001285","Julia Brownley","D","CA","B001285","Highways and Transit","member","majority",7
"W000808","Frederica Wilson","D","FL","W000808","Highways and Transit","member","majority",8
"W000810","Rob Woodall","R","GA","W000810","Highways and Transit","member","minority",8
"L000579","Alan Lowenthal","D","CA","L000579","Highways and Transit","member","majority",9
"K000386","John Katko","R","NY","K000386","Highways and Transit","member","minority",9
"D000623","Mark DeSaulnier","D","CA","D000623","Highways and Transit","member","majority",10
"B001291","Brian Babin","R","TX","B001291","Highways and Transit","member","minority",10
"C001112","Salud Carbajal","D","CA","C001112","Highways and Transit","member","majority",11
"R000603","David Rouzer","R","NC","R000603","Highways and Transit","member","minority",11
"B001304","Anthony Brown","D","MD","B001304","Highways and Transit","member","majority",12
"B001295","Mike Bost","R","IL","B001295","Highways and Transit","member","minority",12
"E000297","Adriano Espaillat","D","NY","E000297","Highways and Transit","member","majority",13
"L000578","Doug LaMalfa","R","CA","L000578","Highways and Transit","member","minority",13
"M001203","Tom Malinowski","D","NJ","M001203","Highways and Transit","member","majority",14
"W000821","Bruce Westerman","R","AR","W000821","Highways and Transit","member","minority",14
"S001211","Greg Stanton","D","AZ","S001211","Highways and Transit","member","majority",15
"S001199","Lloyd Smucker","R","PA","S001199","Highways and Transit","member","minority",15
"A000376","Colin Allred","D","TX","A000376","Highways and Transit","member","majority",16
"D000629","Sharice Davids","D","KS","D000629","Highways and Transit","member","majority",17
"G000579","Mike Gallagher","R","WI","G000579","Highways and Transit","member","minority",17
"F000467","Abby Finkenauer","D","IA","F000467","Highways and Transit","member","majority",18
"P000609","Gary Palmer","R","AL","P000609","Highways and Transit","member","minority",18
"G000586","Jesús García","D","IL","G000586","Highways and Transit","member","majority",19
"F000466","Brian Fitzpatrick","R","PA","F000466","Highways and Transit","member","minority",19
"D000630","Antonio Delgado","D","NY","D000630","Highways and Transit","member","majority",20
"B001306","Troy Balderson","R","OH","B001306","Highways and Transit","member","minority",20
"P000614","Chris Pappas","D","NH","P000614","Highways and Transit","member","majority",21
"S001210","Ross Spano","R","FL","S001210","Highways and Transit","member","minority",21
"C001119","Angie Craig","D","MN","C001119","Highways and Transit","member","majority",22
"S001212","Pete Stauber","R","MN","S001212","Highways and Transit","member","minority",22
"R000616","Harley Rouda","D","CA","R000616","Highways and Transit","member","majority",23
"M001205","Carol Miller","R","WV","M001205","Highways and Transit","member","minority",23
"N000179","Grace F. Napolitano","D","CA","N000179","Highways and Transit","member","majority",24
"P000615","Greg Pence","R","IN","P000615","Highways and Transit","member","minority",24
"S001165","Albio Sires","D","NJ","S001165","Highways and Transit","member","majority",25
"G000546","Sam Graves","R","MO","G000546","Highways and Transit","Ex Officio","minority",25
"M001185","Sean Patrick Maloney","D","NY","M001185","Highways and Transit","member","majority",26
"P000604","Donald M. Payne Jr.","D","NJ","P000604","Highways and Transit","member","majority",27
"L000563","Daniel Lipinski","D","IL","L000563","Highways and Transit","member","majority",28
"T000468","Dina Titus","D","NV","T000468","Highways and Transit","member","majority",29
"P000610","Stacey Plaskett","D","VI","P000610","Highways and Transit","member","majority",30
"D000191","Peter A. DeFazio","D","OR","D000191","Highways and Transit","Ex Officio","majority",31
"C001087","Rick Crawford","R","AR","C001087","Railroads, Pipelines, and Hazardous Materials","Ranking Member","minority",1
"L000563","Daniel Lipinski","D","IL","L000563","Railroads, Pipelines, and Hazardous Materials","Chair","majority",1
"S001165","Albio Sires","D","NJ","S001165","Railroads, Pipelines, and Hazardous Materials","member","majority",2
"P000605","Scott Perry","R","PA","P000605","Railroads, Pipelines, and Hazardous Materials","member","minority",2
"P000604","Donald M. Payne Jr.","D","NJ","P000604","Railroads, Pipelines, and Hazardous Materials","member","majority",3
"D000619","Rodney Davis","R","IL","D000619","Railroads, Pipelines, and Hazardous Materials","member","minority",3
"F000468","Lizzie Fletcher","D","TX","F000468","Railroads, Pipelines, and Hazardous Materials","member","majority",4
"B001291","Brian Babin","R","TX","B001291","Railroads, Pipelines, and Hazardous Materials","member","minority",4
"B001295","Mike Bost","R","IL","B001295","Railroads, Pipelines, and Hazardous Materials","member","minority",5
"C001072","André Carson","D","IN","C001072","Railroads, Pipelines, and Hazardous Materials","member","majority",6
"W000814","Randy Weber","R","TX","W000814","Railroads, Pipelines, and Hazardous Materials","member","minority",6
"W000808","Frederica Wilson","D","FL","W000808","Railroads, Pipelines, and Hazardous Materials","member","majority",7
"L000578","Doug LaMalfa","R","CA","L000578","Railroads, Pipelines, and Hazardous Materials","member","minority",7
"D000623","Mark DeSaulnier","D","CA","D000623","Railroads, Pipelines, and Hazardous Materials","member","majority",8
"S001199","Lloyd Smucker","R","PA","S001199","Railroads, Pipelines, and Hazardous Materials","member","minority",8
"L000562","Stephen F. Lynch","D","MA","L000562","Railroads, Pipelines, and Hazardous Materials","member","majority",9
"M001203","Tom Malinowski","D","NJ","M001203","Railroads, Pipelines, and Hazardous Materials","member","majority",10
"F000466","Brian Fitzpatrick","R","PA","F000466","Railroads, Pipelines, and Hazardous Materials","member","minority",10
"N000179","Grace F. Napolitano","D","CA","N000179","Railroads, Pipelines, and Hazardous Materials","member","majority",11
"B001306","Troy Balderson","R","OH","B001306","Railroads, Pipelines, and Hazardous Materials","member","minority",11
"C001068","Steve Cohen","D","TN","C001068","Railroads, Pipelines, and Hazardous Materials","member","majority",12
"S001210","Ross Spano","R","FL","S001210","Railroads, Pipelines, and Hazardous Materials","member","minority",12
"G000586","Jesús García","D","IL","G000586","Railroads, Pipelines, and Hazardous Materials","member","majority",13
"S001212","Pete Stauber","R","MN","S001212","Railroads, Pipelines, and Hazardous Materials","member","minority",13
"N000147","Eleanor Holmes Norton","D","DC","N000147","Railroads, Pipelines, and Hazardous Materials","member","majority",14
"P000615","Greg Pence","R","IN","P000615","Railroads, Pipelines, and Hazardous Materials","member","minority",14
"J000126","Eddie Bernice Johnson","D","TX","J000126","Railroads, Pipelines, and Hazardous Materials","member","majority",15
"G000546","Sam Graves","R","MO","G000546","Railroads, Pipelines, and Hazardous Materials","Ex Officio","minority",15
"L000579","Alan Lowenthal","D","CA","L000579","Railroads, Pipelines, and Hazardous Materials","member","majority",16
"A000376","Colin Allred","D","TX","A000376","Railroads, Pipelines, and Hazardous Materials","member","majority",17
"C001119","Angie Craig","D","MN","C001119","Railroads, Pipelines, and Hazardous Materials","member","majority",18
"D000191","Peter A. DeFazio","D","OR","D000191","Railroads, Pipelines, and Hazardous Materials","Ex Officio","majority",19
"W000821","Bruce Westerman","R","AR","W000821","Water Resources and Environment","Ranking Member","minority",1
"N000179","Grace F. Napolitano","D","CA","N000179","Water Resources and Environment","Chair","majority",1
"W000806","Daniel Webster","R","FL","W000806","Water Resources and Environment","member","minority",2
"M001207","Debbie Mucarsel-Powell","D","FL","M001207","Water Resources and Environment","member","majority",2
"M001184","Thomas Massie","R","KY","M001184","Water Resources and Environment","member","minority",3
"J000126","Eddie Bernice Johnson","D","TX","J000126","Water Resources and Environment","member","majority",3
"W000810","Rob Woodall","R","GA","W000810","Water Resources and Environment","member","minority",4
"G000559","John Garamendi","D","CA","G000559","Water Resources and Environment","member","majority",4
"B001291","Brian Babin","R","TX","B001291","Water Resources and Environment","member","minority",5
"H001068","Jared Huffman","D","CA","H001068","Water Resources and Environment","member","majority",5
"G000577","Garret Graves","R","LA","G000577","Water Resources and Environment","member","minority",6
"L000579","Alan Lowenthal","D","CA","L000579","Water Resources and Environment","member","majority",6
"R000603","David Rouzer","R","NC","R000603","Water Resources and Environment","member","minority",7
"C001112","Salud Carbajal","D","CA","C001112","Water Resources and Environment","member","majority",7
"B001295","Mike Bost","R","IL","B001295","Water Resources and Environment","member","minority",8
"E000297","Adriano Espaillat","D","NY","E000297","Water Resources and Environment","member","majority",8
"W000814","Randy Weber","R","TX","W000814","Water Resources and Environment","member","minority",9
"F000468","Lizzie Fletcher","D","TX","F000468","Water Resources and Environment","member","majority",9
"L000578","Doug LaMalfa","R","CA","L000578","Water Resources and Environment","member","minority",10
"F000467","Abby Finkenauer","D","IA","F000467","Water Resources and Environment","member","majority",10
"M001199","Brian Mast","R","FL","M001199","Water Resources and Environment","member","minority",11
"D000630","Antonio Delgado","D","NY","D000630","Water Resources and Environment","member","majority",11
"P000609","Gary Palmer","R","AL","P000609","Water Resources and Environment","member","minority",12
"P000614","Chris Pappas","D","NH","P000614","Water Resources and Environment","member","majority",12
"G000582","Jenniffer González-Colón","R","PR","G000582","Water Resources and Environment","member","minority",13
"C001119","Angie Craig","D","MN","C001119","Water Resources and Environment","member","majority",13
"G000546","Sam Graves","R","MO","G000546","Water Resources and Environment","Ex Officio","minority",14
"R000616","Harley Rouda","D","CA","R000616","Water Resources and Environment","member","majority",14
"W000808","Frederica Wilson","D","FL","W000808","Water Resources and Environment","member","majority",15
"L000562","Stephen F. Lynch","D","MA","L000562","Water Resources and Environment","member","majority",16
"M001203","Tom Malinowski","D","NJ","M001203","Water Resources and Environment","member","majority",17
"D000191","Peter A. DeFazio","D","OR","D000191","Water Resources and Environment","Ex Officio","majority",18
"B001295","Mike Bost","R","IL","B001295","Disability Assistance and Memorial Affairs","Ranking Member","minority",1
"L000591","Elaine Luria","D","VA","L000591","Disability Assistance and Memorial Affairs","Chair","majority",1
"C001123","Gilbert Cisneros","D","CA","C001123","Disability Assistance and Memorial Affairs","member","majority",2
"B001257","Gus Bilirakis","R","FL","B001257","Disability Assistance and Memorial Affairs","member","minority",2
"S001177","Gregorio Kilili Camacho Sablan","D","MP","S001177","Disability Assistance and Memorial Affairs","member","majority",3
"W000824","Steven Watkins","R","KS","W000824","Disability Assistance and Memorial Affairs","member","minority",3
"A000376","Colin Allred","D","TX","A000376","Disability Assistance and Memorial Affairs","member","majority",4
"S001214","Greg Steube","R","FL","S001214","Disability Assistance and Memorial Affairs","member","minority",4
"U000040","Lauren Underwood","D","IL","U000040","Disability Assistance and Memorial Affairs","member","majority",5
"B001257","Gus Bilirakis","R","FL","B001257","Economic Opportunity","Ranking Member","minority",1
"L000593","Mike Levin","D","CA","L000593","Economic Opportunity","Chair","majority",1
"R000602","Kathleen Rice","D","NY","R000602","Economic Opportunity","member","majority",2
"B001301","Jack Bergman","R","MI","B001301","Economic Opportunity","member","minority",2
"B001308","Anthony Brindisi","D","NY","B001308","Economic Opportunity","member","majority",3
"B001299","Jim Banks","R","IN","B001299","Economic Opportunity","member","minority",3
"P000614","Chris Pappas","D","NH","P000614","Economic Opportunity","member","majority",4
"B001282","Andy Barr","R","KY","B001282","Economic Opportunity","member","minority",4
"L000591","Elaine Luria","D","VA","L000591","Economic Opportunity","member","majority",5
"M001204","Daniel Meuser","R","PA","M001204","Economic Opportunity","member","minority",5
"L000590","Susie Lee","D","NV","L000590","Economic Opportunity","member","majority",6
"C001122","Joe Cunningham","D","SC","C001122","Economic Opportunity","member","majority",7
"D000628","Neal Dunn","R","FL","D000628","Health","Ranking Member","minority",1
"B001285","Julia Brownley","D","CA","B001285","Health","Chair","majority",1
"L000588","Conor Lamb","D","PA","L000588","Health","member","majority",2
"R000600","Amata Coleman Radewagen","R","AS","R000600","Health","member","minority",2
"L000593","Mike Levin","D","CA","L000593","Health","member","majority",3
"B001282","Andy Barr","R","KY","B001282","Health","member","minority",3
"B001308","Anthony Brindisi","D","NY","B001308","Health","member","majority",4
"M001204","Daniel Meuser","R","PA","M001204","Health","member","minority",4
"R000613","Max Rose","D","NY","R000613","Health","member","majority",5
"S001214","Greg Steube","R","FL","S001214","Health","member","minority",5
"C001123","Gilbert Cisneros","D","CA","C001123","Health","member","majority",6
"P000258","Collin C. Peterson","D","MN","P000258","Health","member","majority",7
"B001301","Jack Bergman","R","MI","B001301","Oversight and Investigations","Ranking Member","minority",1
"P000614","Chris Pappas","D","NH","P000614","Oversight and Investigations","Chair","majority",1
"R000602","Kathleen Rice","D","NY","R000602","Oversight and Investigations","member","majority",2
"R000600","Amata Coleman Radewagen","R","AS","R000600","Oversight and Investigations","member","minority",2
"R000613","Max Rose","D","NY","R000613","Oversight and Investigations","member","majority",3
"B001295","Mike Bost","R","IL","B001295","Oversight and Investigations","member","minority",3
"C001123","Gilbert Cisneros","D","CA","C001123","Oversight and Investigations","member","majority",4
"R000614","Chip Roy","R","TX","R000614","Oversight and Investigations","member","minority",4
"P000258","Collin C. Peterson","D","MN","P000258","Oversight and Investigations","member","majority",5
"B001299","Jim Banks","R","IN","B001299","Technology Modernization","Ranking Member","minority",1
"L000590","Susie Lee","D","NV","L000590","Technology Modernization","Chair","majority",1
"B001285","Julia Brownley","D","CA","B001285","Technology Modernization","member","majority",2
"W000824","Steven Watkins","R","KS","W000824","Technology Modernization","member","minority",2
"L000588","Conor Lamb","D","PA","L000588","Technology Modernization","member","majority",3
"R000614","Chip Roy","R","TX","R000614","Technology Modernization","member","minority",3
"C001122","Joe Cunningham","D","SC","C001122","Technology Modernization","member","majority",4
"N000181","Devin Nunes","R","CA","N000181","Health","Ranking Member","minority",1
"D000399","Lloyd Doggett","D","TX","D000399","Health","Chair","majority",1
"B001260","Vern Buchanan","R","FL","B001260","Health","member","minority",2
"T000460","Mike Thompson","D","CA","T000460","Health","member","majority",2
"S001172","Adrian Smith","R","NE","S001172","Health","member","minority",3
"K000188","Ron Kind","D","WI","K000188","Health","member","majority",3
"M001158","Kenny Marchant","R","TX","M001158","Health","member","minority",4
"B000574","Earl Blumenauer","D","OR","B000574","Health","member","majority",4
"R000585","Tom Reed","R","NY","R000585","Health","member","minority",5
"H001038","Brian Higgins","D","NY","H001038","Health","member","majority",5
"K000376","Mike Kelly","R","PA","K000376","Health","member","minority",6
"S001185","Terri Sewell","D","AL","S001185","Health","member","majority",6
"H001065","George Holding","R","NC","H001065","Health","member","minority",7
"C001080","Judy Chu","D","CA","C001080","Health","member","majority",7
"E000296","Dwight Evans","D","PA","E000296","Health","member","majority",8
"S001190","Brad Schneider","D","IL","S001190","Health","member","majority",9
"G000585","Jimmy Gomez","D","CA","G000585","Health","member","majority",10
"H001066","Steven Horsford","D","NV","H001066","Health","member","majority",11
"W000813","Jackie Walorski","R","IN","W000813","Worker and Family Support","Ranking Member","minority",1
"D000096","Danny K. Davis","D","IL","D000096","Worker and Family Support","Chair","majority",1
"W000815","Brad Wenstrup","R","OH","W000815","Worker and Family Support","member","minority",2
"S001185","Terri Sewell","D","AL","S001185","Worker and Family Support","member","majority",2
"E000298","Ron Estes","R","KS","E000298","Worker and Family Support","member","minority",3
"C001080","Judy Chu","D","CA","C001080","Worker and Family Support","member","majority",3
"R000585","Tom Reed","R","NY","R000585","Worker and Family Support","member","minority",4
"M001160","Gwen Moore","D","WI","M001160","Worker and Family Support","member","majority",4
"E000296","Dwight Evans","D","PA","E000296","Worker and Family Support","member","majority",5
"M001202","Stephanie Murphy","D","FL","M001202","Worker and Family Support","member","majority",6
"G000585","Jimmy Gomez","D","CA","G000585","Worker and Family Support","member","majority",7
"K000376","Mike Kelly","R","PA","K000376","Oversight","Ranking Member","minority",1
"W000813","Jackie Walorski","R","IN","W000813","Oversight","member","minority",2
"D000617","Suzan K. DelBene","D","WA","D000617","Oversight","member","majority",2
"L000585","Darin M. LaHood","R","IL","L000585","Oversight","member","minority",3
"S001156","Linda T. Sánchez","D","CA","S001156","Oversight","member","majority",3
"W000815","Brad Wenstrup","R","OH","W000815","Oversight","member","minority",4
"S001201","Thomas Suozzi","D","NY","S001201","Oversight","member","majority",4
"C001080","Judy Chu","D","CA","C001080","Oversight","member","majority",5
"M001160","Gwen Moore","D","WI","M001160","Oversight","member","majority",6
"B001296","Brendan Boyle","D","PA","B001296","Oversight","member","majority",7
"S001172","Adrian Smith","R","NE","S001172","Select Revenue Measures","Ranking Member","minority",1
"T000460","Mike Thompson","D","CA","T000460","Select Revenue Measures","Chair","majority",1
"R000597","Tom Rice","R","SC","R000597","Select Revenue Measures","member","minority",2
"D000399","Lloyd Doggett","D","TX","D000399","Select Revenue Measures","member","majority",2
"S001183","David Schweikert","R","AZ","S001183","Select Revenue Measures","member","minority",3
"L000557","John B. Larson","D","CT","L000557","Select Revenue Measures","member","majority",3
"L000585","Darin M. LaHood","R","IL","L000585","Select Revenue Measures","member","minority",4
"S001156","Linda T. Sánchez","D","CA","S001156","Select Revenue Measures","member","majority",4
"A000375","Jodey Arrington","R","TX","A000375","Select Revenue Measures","member","minority",5
"D000617","Suzan K. DelBene","D","WA","D000617","Select Revenue Measures","member","majority",5
"F000465","A. Drew Ferguson","R","GA","F000465","Select Revenue Measures","member","minority",6
"M001160","Gwen Moore","D","WI","M001160","Select Revenue Measures","member","majority",6
"B001296","Brendan Boyle","D","PA","B001296","Select Revenue Measures","member","majority",7
"B001292","Donald Beyer","D","VA","B001292","Select Revenue Measures","member","majority",8
"S001201","Thomas Suozzi","D","NY","S001201","Select Revenue Measures","member","majority",9
"R000585","Tom Reed","R","NY","R000585","Social Security","Ranking Member","minority",1
"L000557","John B. Larson","D","CT","L000557","Social Security","Chair","majority",1
"A000375","Jodey Arrington","R","TX","A000375","Social Security","member","minority",2
"P000096","Bill Pascrell Jr.","D","NJ","P000096","Social Security","member","majority",2
"F000465","A. Drew Ferguson","R","GA","F000465","Social Security","member","minority",3
"S001156","Linda T. Sánchez","D","CA","S001156","Social Security","member","majority",3
"E000298","Ron Estes","R","KS","E000298","Social Security","member","minority",4
"K000380","Dan Kildee","D","MI","K000380","Social Security","member","majority",4
"B001296","Brendan Boyle","D","PA","B001296","Social Security","member","majority",5
"S001190","Brad Schneider","D","IL","S001190","Social Security","member","majority",6
"H001038","Brian Higgins","D","NY","H001038","Social Security","member","majority",7
"B001260","Vern Buchanan","R","FL","B001260","Trade","Ranking Member","minority",1
"B000574","Earl Blumenauer","D","OR","B000574","Trade","Chair","majority",1
"N000181","Devin Nunes","R","CA","N000181","Trade","member","minority",2
"P000096","Bill Pascrell Jr.","D","NJ","P000096","Trade","member","majority",2
"H001065","George Holding","R","NC","H001065","Trade","member","minority",3
"K000188","Ron Kind","D","WI","K000188","Trade","member","majority",3
"R000597","Tom Rice","R","SC","R000597","Trade","member","minority",4
"D000096","Danny K. Davis","D","IL","D000096","Trade","member","majority",4
"M001158","Kenny Marchant","R","TX","M001158","Trade","member","minority",5
"H001038","Brian Higgins","D","NY","H001038","Trade","member","majority",5
"S001195","Jason Smith","R","MO","S001195","Trade","member","minority",6
"K000380","Dan Kildee","D","MI","K000380","Trade","member","majority",6
"S001183","David Schweikert","R","AZ","S001183","Trade","member","minority",7
"P000613","Jimmy Panetta","D","CA","P000613","Trade","member","majority",7
"M001202","Stephanie Murphy","D","FL","M001202","Trade","member","majority",8
"S001185","Terri Sewell","D","AL","S001185","Trade","member","majority",9
"D000617","Suzan K. DelBene","D","WA","D000617","Trade","member","majority",10
"B001292","Donald Beyer","D","VA","B001292","Trade","member","majority",11
"S001185","Terri Sewell","D","AL","S001185","Defense Intelligence and Warfighter Support","Chair","majority",1
"W000815","Brad Wenstrup","R","OH","W000815","Defense Intelligence and Warfighter Support","Ranking Member","minority",1
"H001047","Jim Himes","D","CT","H001047","Defense Intelligence and Warfighter Support","member","majority",2
"T000463","Michael R. Turner","R","OH","T000463","Defense Intelligence and Warfighter Support","member","minority",2
"H001064","Denny Heck","D","WA","H001064","Defense Intelligence and Warfighter Support","member","majority",3
"C001062","K. Michael Conaway","R","TX","C001062","Defense Intelligence and Warfighter Support","member","minority",3
"W000800","Peter Welch","D","VT","W000800","Defense Intelligence and Warfighter Support","member","majority",4
"H001073","Will Hurd","R","TX","H001073","Defense Intelligence and Warfighter Support","member","minority",4
"M001185","Sean Patrick Maloney","D","NY","M001185","Defense Intelligence and Warfighter Support","member","majority",5
"D000627","Val Demings","D","FL","D000627","Defense Intelligence and Warfighter Support","member","majority",6
"C001072","André Carson","D","IN","C001072","Counterterrorism, Counterintelligence, and Counterproliferation","Chair","majority",1
"C001087","Rick Crawford","R","AR","C001087","Counterterrorism, Counterintelligence, and Counterproliferation","Ranking Member","minority",1
"S001175","Jackie Speier","D","CA","S001175","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority",2
"C001062","K. Michael Conaway","R","TX","C001062","Counterterrorism, Counterintelligence, and Counterproliferation","member","minority",2
"Q000023","Mike Quigley","D","IL","Q000023","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority",3
"W000815","Brad Wenstrup","R","OH","W000815","Counterterrorism, Counterintelligence, and Counterproliferation","member","minority",3
"C001091","Joaquín Castro","D","TX","C001091","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority",4
"S001192","Chris Stewart","R","UT","S001192","Counterterrorism, Counterintelligence, and Counterproliferation","member","minority",4
"W000800","Peter Welch","D","VT","W000800","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority",5
"M001185","Sean Patrick Maloney","D","NY","M001185","Counterterrorism, Counterintelligence, and Counterproliferation","member","majority",6
"S001193","Eric Swalwell","D","CA","S001193","Intelligence Modernization and Readiness","Chair","majority",1
"H001073","Will Hurd","R","TX","H001073","Intelligence Modernization and Readiness","Ranking Member","minority",1
"S001185","Terri Sewell","D","AL","S001185","Intelligence Modernization and Readiness","member","majority",2
"C001062","K. Michael Conaway","R","TX","C001062","Intelligence Modernization and Readiness","member","minority",2
"S001175","Jackie Speier","D","CA","S001175","Intelligence Modernization and Readiness","member","majority",3
"S001196","Elise Stefanik","R","NY","S001196","Intelligence Modernization and Readiness","member","minority",3
"C001091","Joaquín Castro","D","TX","C001091","Intelligence Modernization and Readiness","member","majority",4
"D000627","Val Demings","D","FL","D000627","Intelligence Modernization and Readiness","member","majority",5
"K000391","Raja Krishnamoorthi","D","IL","K000391","Intelligence Modernization and Readiness","member","majority",6
"H001047","Jim Himes","D","CT","H001047","Strategic Technologies and Advanced Research","Chair","majority",1
"S001192","Chris Stewart","R","UT","S001192","Strategic Technologies and Advanced Research","Ranking Member","minority",1
"C001072","André Carson","D","IN","C001072","Strategic Technologies and Advanced Research","member","majority",2
"S001196","Elise Stefanik","R","NY","S001196","Strategic Technologies and Advanced Research","member","minority",2
"Q000023","Mike Quigley","D","IL","Q000023","Strategic Technologies and Advanced Research","member","majority",3
"H001064","Denny Heck","D","WA","H001064","Strategic Technologies and Advanced Research","member","majority",4
"T000463","Michael R. Turner","R","OH","T000463","Strategic Technologies and Advanced Research","member","minority",4
"S001193","Eric Swalwell","D","CA","S001193","Strategic Technologies and Advanced Research","member","majority",5
"K000391","Raja Krishnamoorthi","D","IL","K000391","Strategic Technologies and Advanced Research","member","majority",6
